Glyph Number,Left Bearing,Right Bearing,SVG Path
2571,-11,11,M-10-8L-8-11-6-12-5-12-3-10-3-7-4-4-7 4-7 7-6 9M-5-12L-4-10-4-7-7 1-8 4-8 7-6 9-4 9-2 8 1 5 3 2 4 0M8-12L4 0 3 4 3 7 5 9 6 9 8 8 10 6M9-12L5 0 4 4 4 7 5 9
2572,-11,10,M-10-8L-8-11-6-12-5-12-3-10-3-7-4-3-6 4-6 7-5 9M-5-12L-4-10-4-7-6 0-7 4-7 7-5 9-4 9-1 8 2 5 4 2 6-2 7-5 8-9 8-11 7-12 6-12 5-11 4-9 4-6 5-4 7-2 9-1 11-1
2573,-12,11,M-9-6L-10-6-11-7-11-9-10-11-8-12-4-12-5-10-6-6-7 3-8 9M-6-6L-6 3-7 9M4-12L2-10 0-6-3 3-5 7-7 9M4-12L3-10 2-6 1 3 0 9M2-6L2 3 1 9M14-12L12-11 10-9 8-6 5 3 3 7 1 9
2574,-10,10,M-2-7L-3-6-5-6-6-7-6-9-5-11-3-12-1-12 1-11 2-9 2-6 1-2-1 3-3 6-5 8-8 9-10 9-11 8-11 6-10 5-9 6-10 7M-1-12L0-11 1-9 1-6 0-2-2 3-4 6-6 8-8 9M11-11L10-10 11-9 12-10 12-11 11-12 9-12 7-11 5-9 3-6 1-2 0 3 0 6 1 8 2 9 3 9 5 8 7 6
2575,-11,11,M-8-8L-6-11-4-12-3-12-1-11-1-9-3-3-3 0-2 2M-3-12L-2-11-2-9-4-3-4 0-2 2 0 2 3 1 5-1 7-4 8-6M10-12L8-6 5 2 3 6M11-12L9-6 7-1 5 3 3 6 1 8-2 9-6 9-8 8-9 6-9 5-8 4-7 5-8 6
2576,-11,10,M8-10L7-8 5-3 4 0 3 2 1 5-1 7-3 8-6 9M1-6L0-4-2-3-4-3-5-5-5-7-4-9-2-11 1-12 11-12 9-11 8-10 7-7 6-3 4 3 2 6-1 8-6 9-10 9-11 8-11 6-10 5-8 5-6 6-3 8-1 9 2 9 5 8 7 6M4-12L8-11 9-11
2601,-10,10,M5-5L5 9 6 9M5-5L6-5 6 9M5-2L3-4 1-5-2-5-4-4-6-2-7 1-7 3-6 6-4 8-2 9 1 9 3 8 5 6M5-2L1-4-2-4-4-3-5-2-6 1-6 3-5 6-4 7-2 8 1 8 5 6
2602,-10,10,M-6-12L-6 9-5 9M-6-12L-5-12-5 9M-5-2L-3-4-1-5 2-5 4-4 6-2 7 1 7 3 6 6 4 8 2 9-1 9-3 8-5 6M-5-2L-1-4 2-4 4-3 5-2 6 1 6 3 5 6 4 7 2 8-1 8-5 6
2603,-9,9,M6-2L4-4 2-5-1-5-3-4-5-2-6 1-6 3-5 6-3 8-1 9 2 9 4 8 6 6M6-2L5-1 4-3 2-4-1-4-3-3-4-2-5 1-5 3-4 6-3 7-1 8 2 8 4 7 5 5 6 6
2604,-10,10,M5-12L5 9 6 9M5-12L6-12 6 9M5-2L3-4 1-5-2-5-4-4-6-2-7 1-7 3-6 6-4 8-2 9 1 9 3 8 5 6M5-2L1-4-2-4-4-3-5-2-6 1-6 3-5 6-4 7-2 8 1 8 5 6
2605,-9,9,M-5 2L6 2 6-1 5-3 4-4 2-5-1-5-3-4-5-2-6 1-6 3-5 6-3 8-1 9 2 9 4 8 6 6M-5 1L5 1 5-1 4-3 2-4-1-4-3-3-4-2-5 1-5 3-4 6-3 7-1 8 2 8 4 7 5 5 6 6
2606,-6,8,M5-12L3-12 1-11 0-8 0 9 1 9M5-12L5-11 3-11 1-10M2-11L1-8 1 9M-3-5L4-5 4-4M-3-5L-3-4 4-4
2607,-10,10,M6-5L5-5 5 10 4 13 3 14 1 15-1 15-3 14-4 13-6 13M6-5L6 10 5 13 3 15 1 16-2 16-4 15-6 13M5-2L3-4 1-5-2-5-4-4-6-2-7 1-7 3-6 6-4 8-2 9 1 9 3 8 5 6M5-2L1-4-2-4-4-3-5-2-6 1-6 3-5 6-4 7-2 8 1 8 5 6
2608,-10,10,M-6-12L-6 9-5 9M-6-12L-5-12-5 9M-5-1L-2-4 0-5 3-5 5-4 6-1 6 9M-5-1L-2-3 0-4 2-4 4-3 5-1 5 9 6 9
2609,-4,5,M0-12L-1-11-1-10 0-9 1-9 2-10 2-11 1-12 0-12M0-11L0-10 1-10 1-11 0-11M0-5L0 9 1 9M0-5L1-5 1 9
2610,-4,5,M0-12L-1-11-1-10 0-9 1-9 2-10 2-11 1-12 0-12M0-11L0-10 1-10 1-11 0-11M0-5L0 16 1 16M0-5L1-5 1 16
2611,-10,9,M-6-12L-6 9-5 9M-6-12L-5-12-5 9M6-5L5-5-5 5M6-5L-5 6M-2 2L4 9 6 9M-1 1L6 9
2612,-4,5,M0-12L0 9 1 9M0-12L1-12 1 9
2613,-15,16,M-11-5L-11 9-10 9M-11-5L-10-5-10 9M-10-1L-7-4-5-5-2-5 0-4 1-1 1 9M-10-1L-7-3-5-4-3-4-1-3 0-1 0 9 1 9M1-1L4-4 6-5 9-5 11-4 12-1 12 9M1-1L4-3 6-4 8-4 10-3 11-1 11 9 12 9
2614,-10,10,M-6-5L-6 9-5 9M-6-5L-5-5-5 9M-5-1L-2-4 0-5 3-5 5-4 6-1 6 9M-5-1L-2-3 0-4 2-4 4-3 5-1 5 9 6 9
2615,-9,10,M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9 2 9 4 8 6 6 7 3 7 1 6-2 4-4 2-5-1-5M-1-4L-3-3-4-2-5 1-5 3-4 6-3 7-1 8 2 8 4 7 5 6 6 3 6 1 5-2 4-3 2-4-1-4
2616,-10,10,M-6-5L-6 16-5 16M-6-5L-5-5-5 16M-5-2L-3-4-1-5 2-5 4-4 6-2 7 1 7 3 6 6 4 8 2 9-1 9-3 8-5 6M-5-2L-1-4 2-4 4-3 5-2 6 1 6 3 5 6 4 7 2 8-1 8-5 6
2617,-10,10,M5-5L5 16 6 16M5-5L6-5 6 16M5-2L3-4 1-5-2-5-4-4-6-2-7 1-7 3-6 6-4 8-2 9 1 9 3 8 5 6M5-2L1-4-2-4-4-3-5-2-6 1-6 3-5 6-4 7-2 8 1 8 5 6
2618,-7,7,M-3-5L-3 9-2 9M-3-5L-2-5-2 9M-2 1L-1-2 1-4 3-5 6-5M-2 1L-1-1 1-3 3-4 6-4 6-5
2619,-8,9,M6-2L5-4 2-5-1-5-4-4-5-2-4 0-2 1 3 3 5 4M4 3L5 5 5 6 4 8M5 7L2 8-1 8-4 7M-3 8L-4 6-5 6M6-2L5-2 4-4M5-3L2-4-1-4-4-3M-3-4L-4-2-3 0M-4-1L-2 0 3 2 5 3 6 5 6 6 5 8 2 9-1 9-4 8-5 6
2620,-5,6,M0-12L0 9 1 9M0-12L1-12 1 9M-3-5L4-5 4-4M-3-5L-3-4 4-4
2621,-10,10,M-6-5L-6 5-5 8-3 9 0 9 2 8 5 5M-6-5L-5-5-5 5-4 7-2 8 0 8 2 7 5 5M5-5L5 9 6 9M5-5L6-5 6 9
2622,-8,8,M-6-5L0 9M-6-5L-5-5 0 7M6-5L5-5 0 7M6-5L0 9
2623,-12,12,M-9-5L-4 9M-9-5L-8-5-4 6M0-5L-4 6M0-2L-4 9M0-2L4 9M0-5L4 6M9-5L8-5 4 6M9-5L4 9
2624,-9,9,M-6-5L5 9 6 9M-6-5L-5-5 6 9M6-5L5-5-6 9M6-5L-5 9-6 9
2625,-8,8,M-6-5L0 9M-6-5L-5-5 0 7M6-5L5-5 0 7-4 16M6-5L0 9-3 16-4 16
2626,-9,9,M4-4L-6 9M6-5L-4 8M-6-5L6-5M-6-5L-6-4 4-4M-4 8L6 8 6 9M-6 9L6 9
2651,-7,9,M3 3L2 1 0 0-2 0-4 1-5 2-6 4-6 6-5 8-3 9-1 9 1 8 2 6M-2 0L-4 2-5 4-5 7-3 9M4 0L2 6 2 8 4 9 6 8 7 7 9 4M5 0L3 6 3 8 4 9
2652,-6,8,M-6 4L-4 1-2-3M1-12L-5 6-5 8-3 9-2 9 0 8 2 6 3 3 3 0 4 4 5 5 6 5 8 4M2-12L-4 6-4 8-3 9
2653,-6,6,M2 1L1 2 2 2 2 1 1 0-1 0-3 1-4 2-5 4-5 6-4 8-2 9 1 9 4 7 6 4M-1 0L-3 2-4 4-4 7-2 9
2654,-7,9,M3 3L2 1 0 0-2 0-4 1-5 2-6 4-6 6-5 8-3 9-1 9 1 8 2 6M-2 0L-4 2-5 4-5 7-3 9M8-12L2 6 2 8 4 9 6 8 7 7 9 4M9-12L3 6 3 8 4 9
2655,-6,6,M-3 7L-1 6 0 5 1 3 1 1 0 0-1 0-3 1-4 2-5 4-5 6-4 8-2 9 1 9 4 7 6 4M-1 0L-3 2-4 4-4 7-2 9
2656,-3,6,M0 0L3-3 5-6 6-9 6-11 5-12 3-11 2-9-7 18-7 20-6 21-4 20-3 17-2 8-1 9 1 9 3 8 4 7 6 4M2-9L1-4 0 0-3 9-5 14-7 18
2657,-7,9,M3 3L2 1 0 0-2 0-4 1-5 2-6 4-6 6-5 8-3 9-1 9 1 8 2 6M-2 0L-4 2-5 4-5 7-3 9M4 0L-2 18M5 0L2 9 0 14-2 18-3 20-5 21-6 20-6 18-5 15-3 13 0 11 4 9 7 7 9 4
2658,-6,9,M-6 4L-4 1-2-3M1-12L-6 9M2-12L-5 9M-3 3L-1 1 1 0 2 0 4 1 4 3 3 6 3 8 4 9M2 0L3 1 3 3 2 6 2 8 4 9 6 8 7 7 9 4
2659,-4,4,M1-6L0-5 1-4 2-5 1-6M-1 0L-3 6-3 8-1 9 1 8 2 7 4 4M0 0L-2 6-2 8-1 9
2660,-4,4,M1-6L0-5 1-4 2-5 1-6M-1 0L-7 18M0 0L-3 9-5 14-7 18-8 20-10 21-11 20-11 18-10 15-8 13-5 11-1 9 2 7 4 4
2661,-6,8,M-6 4L-4 1-2-3M1-12L-6 9M2-12L-5 9M3 0L3 1 4 1 3 0 2 0 0 2-3 3M-3 3L0 4 1 8 2 9M-3 3L-1 4 0 8 2 9 3 9 6 7 8 4
2662,-4,4,M-4 4L-2 1 0-3M3-12L-3 6-3 8-1 9 1 8 2 7 4 4M4-12L-2 6-2 8-1 9
2663,-13,12,M-13 4L-11 1-9 0-7 1-7 3-9 9M-9 0L-8 1-8 3-10 9M-7 3L-5 1-3 0-2 0 0 1 0 3-2 9M-2 0L-1 1-1 3-3 9M0 3L2 1 4 0 5 0 7 1 7 3 6 6 6 8 7 9M5 0L6 1 6 3 5 6 5 8 7 9 9 8 10 7 12 4
2664,-9,9,M-9 4L-7 1-5 0-3 1-3 3-5 9M-5 0L-4 1-4 3-6 9M-3 3L-1 1 1 0 2 0 4 1 4 3 3 6 3 8 4 9M2 0L3 1 3 3 2 6 2 8 4 9 6 8 7 7 9 4
2665,-7,7,M0 0L-2 0-4 1-5 2-6 4-6 6-5 8-3 9-1 9 1 8 2 7 3 5 3 3 2 1 0 0-1 1-1 3 0 5 2 6 4 6 6 5 7 4M-2 0L-4 2-5 4-5 7-3 9
2666,-6,9,M-6 4L-4 1-2-3M-1-6L-10 21M0-6L-9 21M-3 3L-1 1 1 0 2 0 4 1 4 3 3 6 3 8 4 9M2 0L3 1 3 3 2 6 2 8 4 9 6 8 7 7 9 4
2667,-7,9,M3 3L2 1 0 0-2 0-4 1-5 2-6 4-6 6-5 8-3 9-1 9 1 8M-2 0L-4 2-5 4-5 7-3 9M4 0L-2 18-2 20-1 21 1 20 2 17 2 9 4 9 7 7 9 4M5 0L2 9 0 14-2 18
2668,-6,8,M-6 4L-4 1-2 0 0 1 0 3-2 9M-2 0L-1 1-1 3-3 9M0 3L2 1 4 0 5 0 4 3M4 0L4 3 5 5 6 5 8 4
2669,-4,8,M-4 4L-2 1-1-1-1 1 2 3 3 5 3 7 2 8 0 9M-1 1L1 3 2 5 2 7 0 9M-4 8L-2 9 3 9 6 7 8 4
2670,-4,4,M-4 4L-2 1 0-3M3-12L-3 6-3 8-1 9 1 8 2 7 4 4M4-12L-2 6-2 8-1 9M-2-4L4-4
2671,-7,9,M-4 0L-6 6-6 8-4 9-3 9-1 8 1 6 3 3M-3 0L-5 6-5 8-4 9M4 0L2 6 2 8 4 9 6 8 7 7 9 4M5 0L3 6 3 8 4 9
2672,-7,8,M-4 0L-5 2-6 5-6 8-4 9-3 9 0 8 2 6 3 3 3 0M-3 0L-4 2-5 5-5 8-4 9M3 0L4 4 5 5 6 5 8 4
2673,-10,11,M-6 0L-8 2-9 5-9 8-7 9-6 9-4 8-2 6M-5 0L-7 2-8 5-8 8-7 9M0 0L-2 6-2 8 0 9 1 9 3 8 5 6 6 3 6 0M1 0L-1 6-1 8 0 9M6 0L7 4 8 5 9 5 11 4
2674,-8,8,M-8 4L-6 1-4 0-2 0-1 1-1 3-2 6-3 8-5 9-6 9-7 8-7 7-6 7-7 8M5 1L4 2 5 2 5 1 4 0 3 0 1 1 0 3-1 6-1 8 0 9 3 9 6 7 8 4M-1 1L0 3M1 1L-1 3M-2 6L-1 8M-1 6L-3 8
2675,-7,9,M-4 0L-6 6-6 8-4 9-3 9-1 8 1 6 3 3M-3 0L-5 6-5 8-4 9M4 0L-2 18M5 0L2 9 0 14-2 18-3 20-5 21-6 20-6 18-5 15-3 13 0 11 4 9 7 7 9 4
2676,-6,7,M-6 4L-4 1-2 0 0 0 2 1 2 4 1 6-2 8-4 9M0 0L1 1 1 4 0 6-2 8M-4 9L-2 10-1 12-1 15-2 18-4 20-6 21-7 20-7 18-6 15-3 12 0 10 4 7 7 4M-4 9L-3 10-2 12-2 15-3 18-4 20
2801,-10,10,M0-12L-7 9M0-12L7 9M0-9L6 9M-5 3L4 3M-9 9L-3 9M3 9L9 9
2802,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L7-12 7-6 6-12M-5-2L3-2 6-1 7 0 8 2 8 5 7 7 6 8 3 9-9 9M3-2L5-1 6 0 7 2 7 5 6 7 5 8 3 9
2803,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-6 7-4 6-3 3-2M3-12L5-11 6-10 7-8 7-6 6-4 5-3 3-2M-5-2L3-2 6-1 7 0 8 2 8 5 7 7 6 8 3 9-9 9M3-2L5-1 6 0 7 2 7 5 6 7 5 8 3 9
2804,-9,9,M-4-12L-4 9M-3-12L-3 9M-7-12L8-12 8-6 7-12M-7 9L0 9
2805,-12,12,M-4-12L-4-6-5 2-6 6-7 8-8 9M6-12L6 9M7-12L7 9M-7-12L10-12M-11 9L10 9M-11 9L-11 16M-10 9L-11 16M9 9L10 16M10 9L10 16
2806,-11,10,M-6-12L-6 9M-5-12L-5 9M1-6L1 2M-9-12L7-12 7-6 6-12M-5-2L1-2M-9 9L7 9 7 3 6 9
2807,-15,16,M0-12L0 9M1-12L1 9M-3-12L4-12M-11-11L-10-10-11-9-12-10-12-11-11-12-10-12-9-11-8-9-7-5-6-3-4-2 5-2 7-3 8-5 9-9 10-11 11-12 12-12 13-11 13-10 12-9 11-10 12-11M-4-2L-6-1-7 1-8 6-9 8-10 9M-4-2L-5-1-6 1-7 6-8 8-9 9-11 9-12 8-13 6M5-2L7-1 8 1 9 6 10 8 11 9M5-2L6-1 7 1 8 6 9 8 10 9 12 9 13 8 14 6M-3 9L4 9
2808,-10,10,M-6-9L-7-12-7-6-6-9-4-11-2-12 2-12 5-11 6-9 6-6 5-4 2-3-1-3M2-12L4-11 5-9 5-6 4-4 2-3M2-3L4-2 6 0 7 2 7 5 6 7 5 8 2 9-3 9-5 8-6 7-7 5-7 4-6 3-5 4-6 5M5-1L6 2 6 5 5 7 4 8 2 9
2809,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M6-10L-6 7M-10 9L-3 9M3 9L10 9
2810,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M6-10L-6 7M-10 9L-3 9M3 9L10 9M-4-18L-4-19-5-19-5-18-4-16-2-15 2-15 4-16 5-18
2811,-12,12,M-7-12L-7 9M-6-12L-6 9M-10-12L-3-12M-6-2L1-2 3-3 4-5 5-9 6-11 7-12 8-12 9-11 9-10 8-9 7-10 8-11M1-2L3-1 4 1 5 6 6 8 7 9M1-2L2-1 3 1 4 6 5 8 6 9 8 9 9 8 10 6M-10 9L-3 9
2812,-13,12,M-5-12L-5-6-6 2-7 6-8 8-9 9-10 9-11 8-11 7-10 6-9 7-10 8M6-12L6 9M7-12L7 9M-8-12L10-12M3 9L10 9
2813,-12,13,M-7-12L-7 9M-6-12L0 6M-7-12L0 9M7-12L0 9M7-12L7 9M8-12L8 9M-10-12L-6-12M7-12L11-12M-10 9L-4 9M4 9L11 9
2814,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M-6-2L6-2M-10 9L-3 9M3 9L10 9
2815,-11,11,M-1-12L-4-11-6-9-7-7-8-3-8 0-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4 8 0 8-3 7-7 6-9 4-11 1-12-1-12M-1-12L-3-11-5-9-6-7-7-3-7 0-6 4-5 6-3 8-1 9M1 9L3 8 5 6 6 4 7 0 7-3 6-7 5-9 3-11 1-12
2816,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L10-12M-10 9L-3 9M3 9L10 9
2817,-11,11,M-6-12L-6 9M-5-12L-5 9M-9-12L3-12 6-11 7-10 8-8 8-5 7-3 6-2 3-1-5-1M3-12L5-11 6-10 7-8 7-5 6-3 5-2 3-1M-9 9L-2 9
2818,-11,10,M6-9L7-6 7-12 6-9 4-11 1-12-1-12-4-11-6-9-7-7-8-4-8 1-7 4-6 6-4 8-1 9 1 9 4 8 6 6 7 4M-1-12L-3-11-5-9-6-7-7-4-7 1-6 4-5 6-3 8-1 9
2819,-9,10,M0-12L0 9M1-12L1 9M-6-12L-7-6-7-12 8-12 8-6 7-12M-3 9L4 9
2820,-10,11,M-7-12L0 4M-6-12L1 4M8-12L1 4-1 7-2 8-4 9-5 9-6 8-6 7-5 6-4 7-5 8M-9-12L-3-12M4-12L10-12
2821,-12,13,M0-12L0 9M1-12L1 9M-3-12L4-12M-2-9L-6-8-8-6-9-3-9 0-8 3-6 5-2 6 3 6 7 5 9 3 10 0 10-3 9-6 7-8 3-9-2-9M-2-9L-5-8-7-6-8-3-8 0-7 3-5 5-2 6M3 6L6 5 8 3 9 0 9-3 8-6 6-8 3-9M-3 9L4 9
2822,-10,10,M-7-12L6 9M-6-12L7 9M7-12L-7 9M-9-12L-3-12M3-12L9-12M-9 9L-3 9M3 9L9 9
2823,-12,12,M-7-12L-7 9M-6-12L-6 9M6-12L6 9M7-12L7 9M-10-12L-3-12M3-12L10-12M-10 9L10 9M9 9L10 16M10 9L10 16
2824,-12,11,M-7-12L-7-1-6 1-3 2 0 2 3 1 5-1M-6-12L-6-1-5 1-3 2M5-12L5 9M6-12L6 9M-10-12L-3-12M2-12L9-12M2 9L9 9
2825,-16,17,M-11-12L-11 9M-10-12L-10 9M0-12L0 9M1-12L1 9M11-12L11 9M12-12L12 9M-14-12L-7-12M-3-12L4-12M8-12L15-12M-14 9L15 9
2826,-16,17,M-11-12L-11 9M-10-12L-10 9M0-12L0 9M1-12L1 9M11-12L11 9M12-12L12 9M-14-12L-7-12M-3-12L4-12M8-12L15-12M-14 9L15 9M14 9L15 16M15 9L15 16
2827,-12,14,M-2-12L-2 9M-1-12L-1 9M-9-12L-10-6-10-12 2-12M-1-2L6-2 9-1 10 0 11 2 11 5 10 7 9 8 6 9-5 9M6-2L8-1 9 0 10 2 10 5 9 7 8 8 6 9
2828,-15,15,M-10-12L-10 9M-9-12L-9 9M-13-12L-6-12M-9-2L-2-2 1-1 2 0 3 2 3 5 2 7 1 8-2 9-13 9M-2-2L0-1 1 0 2 2 2 5 1 7 0 8-2 9M9-12L9 9M10-12L10 9M6-12L13-12M6 9L13 9
2829,-10,11,M-5-12L-5 9M-4-12L-4 9M-8-12L-1-12M-4-2L3-2 6-1 7 0 8 2 8 5 7 7 6 8 3 9-8 9M3-2L5-1 6 0 7 2 7 5 6 7 5 8 3 9
2830,-10,11,M-6-9L-7-12-7-6-6-9-4-11-1-12 1-12 4-11 6-9 7-7 8-4 8 1 7 4 6 6 4 8 1 9-2 9-5 8-6 7-7 5-7 4-6 3-5 4-6 5M1-12L3-11 5-9 6-7 7-4 7 1 6 4 5 6 3 8 1 9M-2-2L7-2
2831,-15,16,M-10-12L-10 9M-9-12L-9 9M-13-12L-6-12M-13 9L-6 9M4-12L1-11-1-9-2-7-3-3-3 0-2 4-1 6 1 8 4 9 6 9 9 8 11 6 12 4 13 0 13-3 12-7 11-9 9-11 6-12 4-12M4-12L2-11 0-9-1-7-2-3-2 0-1 4 0 6 2 8 4 9M6 9L8 8 10 6 11 4 12 0 12-3 11-7 10-9 8-11 6-12M-9-2L-3-2
2832,-11,11,M5-12L5 9M6-12L6 9M9-12L-3-12-6-11-7-10-8-8-8-6-7-4-6-3-3-2 5-2M-3-12L-5-11-6-10-7-8-7-6-6-4-5-3-3-2M0-2L-2-1-3 0-6 7-7 8-8 8-9 7M-2-1L-3 1-5 8-6 9-8 9-9 7-9 6M2 9L9 9
2901,-9,11,M-4-3L-4-2-5-2-5-3-4-4-2-5 2-5 4-4 5-3 6-1 6 6 7 8 8 9M5-3L5 6 6 8 8 9 9 9M5-1L4 0-2 1-5 2-6 4-6 6-5 8-2 9 1 9 3 8 5 6M-2 1L-4 2-5 4-5 6-4 8-2 9
2902,-10,10,M6-12L5-11-1-9-4-7-6-4-7-1-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7 1 6-2 4-4 1-5-1-5-4-4-6-2-7 1M6-12L5-10 3-9-1-8-4-6-6-4M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9M1 9L3 8 5 6 6 3 6 1 5-2 3-4 1-5
2903,-10,10,M-5-5L-5 9M-4-5L-4 9M-8-5L3-5 6-4 7-2 7-1 6 1 3 2M3-5L5-4 6-2 6-1 5 1 3 2M-4 2L3 2 6 3 7 5 7 6 6 8 3 9-8 9M3 2L5 3 6 5 6 6 5 8 3 9
2904,-10,8,M-5-5L-5 9M-4-5L-4 9M-8-5L6-5 6 0 5-5M-8 9L-1 9
2905,-12,11,M-4-5L-4-1-5 5-6 8-7 9M5-5L5 9M6-5L6 9M-7-5L9-5M-9 9L-10 14-10 9 9 9 9 14 8 9
2906,-10,9,M-6 1L6 1 6-1 5-3 4-4 2-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6M5 1L5-2 4-4M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9
2907,-13,14,M0-5L0 9M1-5L1 9M-3-5L4-5M-8-4L-9-3-10-4-9-5-8-5-7-4-5 0-4 1-2 2 3 2 5 1 6 0 8-4 9-5 10-5 11-4 10-3 9-4M-2 2L-4 3-5 4-7 8-8 9M-2 2L-4 4-6 8-7 9-9 9-10 8-11 6M3 2L5 3 6 4 8 8 9 9M3 2L5 4 7 8 8 9 10 9 11 8 12 6M-3 9L4 9
2908,-9,9,M-5-3L-6-5-6-1-5-3-4-4-2-5 2-5 5-4 6-2 6-1 5 1 2 2M2-5L4-4 5-2 5-1 4 1 2 2M-1 2L2 2 5 3 6 5 6 6 5 8 2 9-2 9-5 8-6 6-6 5-5 4-4 5-5 6M2 2L4 3 5 5 5 6 4 8 2 9
2909,-11,11,M-6-5L-6 9M-5-5L-5 9M5-5L5 9M6-5L6 9M-9-5L-2-5M2-5L9-5M-9 9L-2 9M2 9L9 9M5-4L-5 8
2910,-11,11,M-6-5L-6 9M-5-5L-5 9M5-5L5 9M6-5L6 9M-9-5L-2-5M2-5L9-5M-9 9L-2 9M2 9L9 9M5-4L-5 8M-3-11L-3-12-4-12-4-11-3-9-1-8 1-8 3-9 4-11
2911,-10,10,M-5-5L-5 9M-4-5L-4 9M-8-5L-1-5M-4 2L-2 2 1 1 2 0 4-4 5-5 6-5 7-4 6-3 5-4M-2 2L1 3 2 4 4 8 5 9M-2 2L0 3 1 4 3 8 4 9 6 9 7 8 8 6M-8 9L-1 9
2912,-11,11,M-4-5L-4-1-5 5-6 8-7 9-8 9-9 8-8 7-7 8M5-5L5 9M6-5L6 9M-7-5L9-5M2 9L9 9
2913,-11,12,M-6-5L-6 9M-6-5L0 9M-5-5L0 7M6-5L0 9M6-5L6 9M7-5L7 9M-9-5L-5-5M6-5L10-5M-9 9L-3 9M3 9L10 9
2914,-11,11,M-6-5L-6 9M-5-5L-5 9M5-5L5 9M6-5L6 9M-9-5L-2-5M2-5L9-5M-5 2L5 2M-9 9L-2 9M2 9L9 9
2915,-10,10,M-1-5L-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7 1 6-2 4-4 1-5-1-5M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9M1 9L3 8 5 6 6 3 6 1 5-2 3-4 1-5
2916,-11,11,M-6-5L-6 9M-5-5L-5 9M5-5L5 9M6-5L6 9M-9-5L9-5M-9 9L-2 9M2 9L9 9
2917,-11,10,M-6-5L-6 16M-5-5L-5 16M-5-2L-3-4-1-5 1-5 4-4 6-2 7 1 7 3 6 6 4 8 1 9-1 9-3 8-5 6M1-5L3-4 5-2 6 1 6 3 5 6 3 8 1 9M-9-5L-5-5M-9 16L-2 16
2918,-10,9,M5-2L4-1 5 0 6-1 6-2 4-4 2-5-1-5-4-4-6-2-7 1-7 3-6 6-4 8-1 9 1 9 4 8 6 6M-1-5L-3-4-5-2-6 1-6 3-5 6-3 8-1 9
2919,-9,10,M0-5L0 9M1-5L1 9M-5-5L-6 0-6-5 7-5 7 0 6-5M-3 9L4 9
2920,-9,9,M-6-5L0 9M-5-5L0 7M6-5L0 9-2 13-4 15-6 16-7 16-8 15-7 14-6 15M-8-5L-2-5M2-5L8-5
2921,-10,11,M0-12L0 16M1-12L1 16M-3-12L1-12M0-2L-1-4-2-5-4-5-6-4-7-1-7 5-6 8-4 9-2 9-1 8 0 6M-4-5L-5-4-6-1-6 5-5 8-4 9M5-5L6-4 7-1 7 5 6 8 5 9M1-2L2-4 3-5 5-5 7-4 8-1 8 5 7 8 5 9 3 9 2 8 1 6M-3 16L4 16
2922,-10,10,M-6-5L5 9M-5-5L6 9M6-5L-6 9M-8-5L-2-5M2-5L8-5M-8 9L-2 9M2 9L8 9
2923,-11,11,M-6-5L-6 9M-5-5L-5 9M5-5L5 9M6-5L6 9M-9-5L-2-5M2-5L9-5M-9 9L9 9 9 14 8 9
2924,-11,11,M-6-5L-6 2-5 4-2 5 0 5 3 4 5 2M-5-5L-5 2-4 4-2 5M5-5L5 9M6-5L6 9M-9-5L-2-5M2-5L9-5M2 9L9 9
2925,-15,16,M-10-5L-10 9M-9-5L-9 9M0-5L0 9M1-5L1 9M10-5L10 9M11-5L11 9M-13-5L-6-5M-3-5L4-5M7-5L14-5M-13 9L14 9
2926,-15,16,M-10-5L-10 9M-9-5L-9 9M0-5L0 9M1-5L1 9M10-5L10 9M11-5L11 9M-13-5L-6-5M-3-5L4-5M7-5L14-5M-13 9L14 9 14 14 13 9
2927,-10,11,M-1-5L-1 9M0-5L0 9M-6-5L-7 0-7-5 3-5M0 2L4 2 7 3 8 5 8 6 7 8 4 9-4 9M4 2L6 3 7 5 7 6 6 8 4 9
2928,-13,13,M-8-5L-8 9M-7-5L-7 9M-11-5L-4-5M-7 2L-3 2 0 3 1 5 1 6 0 8-3 9-11 9M-3 2L-1 3 0 5 0 6-1 8-3 9M7-5L7 9M8-5L8 9M4-5L11-5M4 9L11 9
