Glyph Number,Left Bearing,Right Bearing,SVG Path
384,-14,13,M1-12L-1-12L-2-10L-4-7L-7-4L-10-2M0-12L-2-9M1-12L-2-8L-5-5L-8-3L-10-2M1-11L2-9L4-6L6-4L9-2L11-3M7-4L9-3M2-9L5-6L8-4L11-3M-6-2L6-2L4-3L3-2M-1-2L-1 9M0-2L0 9M-7 3L7 3L5 2L4 3M-11 9L11 9L9 7L7 9M7 9L10 8
401,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M3-10L4-11L2-12L2-5M3-11L3-5M-4-5L10-5L8-7L6-5M6-5L9-6M-3-2L-2 0L-1 4L-1 6L0 6L0 4L-1 1L-3-2M7-2L4 8M7-2L8-1L4 8M-4 9L11 9L9 7L7 9M7 9L10 8
403,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M4-10L5-11L3-12L3 10M4-11L4 10M-1-7L-3-8L-3 4M-2-7L-2 4M-2-7L9-7M8-7L9-8L11-7L10-5M9-7L9 4M10-7L10 4M-2-2L9-2M-2 3L9 3
405,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M3-10L4-11L2-12L2 10M3-11L3 10M-4-6L11-6L9-7L8-6M2-6L1-3L0-1L-2 2L-4 4M2-3L1-1L-1 2L-4 4L-6 5M3-6L4-3L5-1L7 2L10 5L11 4M4-3L6 0L8 2L11 4M-1 5L6 5L5 4L4 5
406,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M-1-10L0-10L-2-11L-2 6M-1-10L-1 5M-4 6L5 3M-4 6L-3 7L5 3M0-10L5-11L8-12L10-11M0-10L10-11M4-10L4-5L5 1L6 4L7 6L9 9L10 10L11 10L11 9L10 7M9 8L10 9M5-11L5-5L6 1L7 4L8 6L9 7L10 7L11 4M-1-3L11-3L9-4L8-3M-1 9L6 9L5 8L4 9
407,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M0-12L-1-8L-3-3L-4-1M0-12L1-11L0-8L-2-4L-4-1M3-7L3 10M4-7L4 10M-1-7L11-7L9-9L7-7L10-8M4-1L11-1L9-3L7-1L10-2M4 5L11 5L9 3L7 5L10 4
408,-14,13,M1-12L-1-12L-2-10L-4-7L-7-4L-10-2M0-12L-2-9M1-12L-2-8L-5-5L-8-3L-10-2M1-11L2-9L4-6L6-4L9-2L11-3M7-4L9-3M2-9L5-6L8-4L11-3M-5-3L4-3L3-4L2-3M-1-3L-1 8L-2 9M0-3L0 8L-1 10L-2 9L-4 8M-9 1L9 1L7 0L6 1M-5 4L-7 6L-10 8M-5 4L-4 5L-10 8M2 4L5 6L7 8L8 8L8 7L7 6L5 5L2 4
409,-14,13,M-7-12L-9-6L-11-1M-7-12L-6-11L-8-6L-11-1M-9-5L-9 10M-8-6L-8 10M-5-10L11-10L9-12L7-10M7-10L10-11M8-10L8 6L7 8L6 9M8 7L8 8L7 9M9-10L9 8L8 10L7 10L6 9L4 8M-4-6L-4 4M-4-6L-3-5L-3 4M-3-5L3-5M3-5L3 3M2-5L3-6L4-5L4 3M-3 2L3 2
422,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M-3-11L11-11L9-12L8-11M1-11L1 9M2-11L2 9M5-11L5 9M6-11L6 9M-1-3L-3-4L-3 10M-2-3L-2 10M-2-3L9-3M8-3L9-4L11-3L10-1M9-3L9 10M10-3L10 10M-2 9L9 9
428,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 9M-7-6L-7 9M-5-11L4-11L3-12L2-11M-2-11L-3-6L-4-2L-5 0M-1-11L-2-6L-3-3L-5 0M-2-6L3-6M2-7L1-1L0 2L-1 4L-3 7M1-6L2-7L3-6L2-1L1 2L-1 5L-3 7L-6 9M-3-2L-2-1L-1 1L0 1L0 0L-1-1L-3-2M5-9L5 3M5-9L6-9L6 3M9-12L9 7L8 8M9-12L10-12L10 7L9 9L8 8L6 7
431,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M1-11L2-12L0-12L0 2M1-11L1 2M6-11L7-12L5-12L5 2M6-11L6 2M-4-6L11-6L9-7L8-6M-4 2L11 2L9 1L8 2M0 4L-3 8L-5 10M0 4L1 5L-1 7L-5 10M5 4L7 6L9 10L10 10L10 9L9 7L7 5L5 4
449,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M-2-10L4-11L8-12L10-11M-2-10L10-11M3-10L1-6M3-10L4-9L1-6M-2-7L-1-6L0-4L1-4L1-5L0-6L-2-7M7-7L3-1M7-7L8-6L3-1M-3 0L9-1M-3 0L-2 1L9-1M8-3L9-2L10 0L11 0L11-1L10-2L8-3M3 0L3 10M4 0L4 10M-1 3L-2 5L-4 8M-1 3L0 4L-4 8M7 3L9 5L10 7L11 7L11 6L10 5L7 3
488,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M6-13L4-13L4-7M5-13L4-7M6-13L4-7M-3-11L11-11L9-12L8-11M0-8L0 6M0-8L1-7L1 6M1-7L8-7M8-7L8 6M7-7L8-8L9-7L9 6M1-3L8-3M1 1L8 1M1 5L8 5M-3-5L-2-6L-4-6L-4 10M-3-5L-3 10M-3 9L11 9L9 8L8 9
509,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 9M-7-6L-7 9M-3-12L-3 4M-3-12L-2-11L-2 4M-2-11L1-11M1-11L1 4M0-11L1-12L2-11L2 4M-2-6L1-6M-2-1L1-1M-3 4L2 4M-3 5L-5 9M-3 5L-2 6L-5 9M1 5L2 9L3 9L3 8L1 5M5-10L5 3M5-10L6-10L6 3M9-12L9 7L8 8M9-12L10-12L10 7L9 9L8 8L6 7
511,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M-5-11L11-11L9-12L8-11M-3-9L-3 1L-4 6L-5 8M-3-9L-2-8L-2 1L-3 5L-5 8L-6 9M-2-8L8-8M8-8L8-4M7-8L8-9L9-8L9-4M-2-4L9-4M0-2L0 10M0-2L1-1L1 10M1-1L9-1M9-1L9 8L8 9M8-1L9-2L10-1L10 8L9 10L8 9L7 8M3-1L3 9M4-1L4 9M6-1L6 9M7-1L7 9M1 3L9 3
534,-14,13,M-6-12L-7-9L-9-4L-11 0M-6-12L-5-11L-8-5L-11 0M-8-5L-8 10M-7-7L-7 10M-3-7L-2-8L-4-8L-4 3L-3 4L0 4L1 3L0 2M-3-7L-3 2L-2 3L-1 3L0 2L0 0M0-6L-3-3M0-6L1-5L-3-3M1-11L11-11L10-12L9-11M6-11L5-7M7-11L5-7M3-8L3 5M3-8L4-7L4 5M4-7L9-7M9-7L9 5M8-7L9-8L10-7L10 5M4-3L9-3M4 1L9 1M3 5L10 5M5 8L4 7L1 9L-1 10M5 8L-1 10M8 7L9 8L10 10L11 10L11 9L10 8L8 7
540,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 10M-7-6L-7 10M2-12L0-12L-2-9L-5-5M2-12L-5-5M0-10L7-10M5-10L6-11L7-10L5-9M6-11L5-9L3-7M-2-8L-2-3M-2-8L-1-7L-1-3M-1-7L8-7M8-7L8-3M7-7L8-8L9-7L9-3M3-7L3-3M4-7L4-3M-2-3L9-3M3-3L-2 0L-4 1M4-3L3-2L1-1L-4 1M1-1L2 2L3 6L3 8L2 9M1-1L3 3L4 6L4 8L3 10L2 9L0 8M2 1L-1 3L-4 4M2 2L0 3L-4 4M3 4L-1 6L-4 7M3 5L0 6L-4 7M4-2L5 2L6 4L8 7L10 9L11 8M6 4L8 6L11 8M9 0L6 3M9 0L10 1L6 3
551,-14,13,M-6-12L-7-8L-9-3L-11 1M-6-12L-5-11L-6-8L-8-4L-11 1M-8-4L-8 9M-7-6L-7 9M3-10L3-11L4-12L2-12L2-10M-3-10L9-10L8-11L7-10M-1-10L0-7L1-7L1-8L-1-10M5-10L4-7M6-10L4-7M-5-7L11-7L10-8L9-7M-3-5L-3 3M-3-5L-2-4L-2 3M-2-4L7-4M7-4L7 3M6-4L7-5L8-4L8 3M-2-1L7-1M-2 2L7 2M-1 4L-1 8L0 9L7 9L8 8L7 7M-1 4L0 4L0 7L1 8L6 8L7 7L7 5M-3 5L-5 7L-5 8L-4 8L-3 5M2 4L3 6L4 6L4 5L2 4M9 5L10 7L11 7L11 6L9 5
571,-14,13,M1-11L2-12L0-12L0-2M1-11L1-2M-5-11L-6-8L-7-6L-9-3M-5-11L-4-10L-5-8L-7-5L-9-3M-6-7L9-7L7-9L5-7M5-7L8-8M-11-2L11-2L9-4L7-2M7-2L10-3M-2-2L-4 4L-6 7L-8 9L-10 10M-2-2L-1-1L-2 2L-3 4L-5 7L-7 9L-10 10M2-2L2 9L3 10L10 10L11 9L10 7M9 9L10 9L10 8M3-2L3 8L4 9L8 9L10 7L11 4
574,-14,13,M0-6L-1-3L-3 2L-5 5L-8 8L-11 10M0-6L1-5L0-2L-2 2L-4 5L-6 7L-9 9L-11 10M-6-11L3-11M0-11L1-12L3-11L1-9M1-11L1-6L2-1L3 2L4 4L6 7L9 10L11 9M7 7L9 9M1-6L2-2L4 2L6 5L8 7L11 9
577,-14,13,M-5-7L-5-4L-6 0L-8 4L-11 7M-4-6L-4-4L-5-1M-5-7L-3-6L-4-2L-5 1L-7 4L-11 7M3-7L4-2L5 1L7 5L9 7L11 6M7 4L9 6M3-7L4-3L5 0L7 3L9 5L11 6
578,-14,13,M-5-11L-6-9L-8-6L-11-3M-5-11L-4-10L-6-7L-8-5L-11-3M3-12L4-10L7-6L10-3L11-4M4-10L7-7L11-4M-8-3L5-3M4-3L5-3L7-3L6-1M5-3L4 5L3 7L2 8M4 6L4 7L3 8M6-3L5 7L4 9L3 9L2 8L0 7M-3-3L-4 2L-6 6L-8 8L-10 9M-3-3L-2-2L-3 2L-5 6L-7 8L-10 9
579,-14,13,M-5-10L-6-7L-8-3L-10 0M-5-10L-4-9L-6-5L-9-1L-11 1M3-10L4-7L5-5L7-2L9 0L10-1M4-7L6-4L8-2L10-1M-1-3L-4 7M-1-3L0-2L-4 7M-9 8L5 7M-9 8L-7 9L5 7M3 4L5 6L7 9L8 9L8 8L6 6L3 4
581,-14,13,M-4-11L-3-12L-5-12L-5 2M-4-11L-4 2M4-11L5-12L3-12L3 2M4-11L4 2M-10-6L10-6L8-8L6-6M6-6L9-7M-11 2L11 2L9 0L7 2M7 2L10 1M-4 4L-6 6L-11 10M-4 4L-3 5L-6 7L-11 10M2 4L5 6L8 9L9 9L9 8L8 7L2 4
588,-14,13,M-2-11L-1-12L-3-12L-3 4M-2-11L-2 4M3-11L4-12L2-12L2 4M3-11L3 4M-6-8L-8-9L-8 4M-7-8L-7 4M-7-8L7-8M6-8L7-9L9-8L8-6M7-8L7 4M8-8L8 4M-7-2L7-2M-11 4L11 4L10 3L9 4M-3 7L-5 6L-9 9L-11 10M-3 7L-5 8L-11 10M3 6L5 7L8 9L9 10L10 10L10 9L9 8L7 7L3 6
589,-14,13,M-5-12L-4-11L-3-8L-2-8L-2-9L-3-11L-5-12M4-12L2-7M4-12L5-11L2-7M-10-7L10-7L8-9L6-7M6-7L9-8M-3-7L-3 9M-2-7L-2 9M2-7L2 9M3-7L3 9M-8-3L-7 0L-6 5L-5 5L-5 3L-6 0L-8-3M8-3L5 6M8-3L9-2L5 6M-11 9L11 9L9 7L7 9M7 9L10 8
590,-14,13,M-4-11L-3-12L-5-12L-5 4M-4-11L-4 4M4-11L5-12L3-12L3 4M4-11L4 4M-10-8L10-8L8-9L7-8M-4-4L3-4M-4 0L3 0M-11 4L11 4L9 3L8 4M-4 6L-7 8L-11 10M-4 6L-3 7L-8 9L-11 10M3 6L6 8L8 10L9 10L9 9L8 8L6 7L3 6
595,-14,13,M-5-12L-4-11L-3-9L-2-9L-2-10L-3-11L-5-12M4-12L2-8M4-12L5-11L2-8M-11-8L11-8L9-10L7-8M7-8L10-9M-9-5L-9 10M-9-5L-8-4L-8 10M-8-4L-3-4M-3-4L-3 8L-4 9M-4-4L-3-5L-2-4L-2 8L-3 10L-4 9L-6 8M-8 0L-3 0M-8 4L-3 4M2-3L2 6M2-3L3-3L3 6M8-5L8 8L7 9M8-5L9-5L9 8L8 10L7 9L5 8
617,-14,13,M-7-11L-9-12L-9 9M-8-11L-8 9M-8-11L7-11M6-11L7-12L9-11L8-9M7-11L7 5L6 7L5 8M7 6L7 7L6 8M8-11L8 7L7 9L6 9L5 8L3 7M-1-11L-1-2M0-11L0-2M-8-2L7-2
619,-14,13,M-8-11L-10-12L-10 10M-9-11L-9 10M-9-11L9-11M8-11L9-12L11-11L10-9M9-11L9 6L8 8L7 9M9 7L9 8L8 9M10-11L10 8L9 10L8 10L7 9L5 8M-6-7L6-7L5-8L4-7M-4-4L-4 5M-4-4L-3-3L-3 5M-3-3L3-3M3-3L3 5M2-3L3-4L4-3L4 5M-3 4L3 4
622,-14,13,M-6-11L-8-12L-8 2L-9 7L-10 9M-7-11L-7 2L-8 6L-9 8L-11 10M-7-11L9-11M8-11L9-12L11-11L10-9M9-11L9 8L8 9M10-11L10 8L9 10L8 9L6 8M1-8L2-9L0-9L0-2M1-8L1-2M-3-6L5-6L4-7L3-6M-4-2L6-2L5-3L4-2M-3 0L-3 7M-3 0L-2 1L-2 7M-2 1L3 1M3 1L3 7M2 1L3 0L4 1L4 7M-2 6L3 6
638,-14,13,M-10-11L-9-10L-8-8L-7-8L-7-9L-8-10L-10-11M-6-5L-9 3L-11 3L-9 4L-9 7L-10 8L-9 9L-8 9L-7 8L-8 7L-8 3L-6-5M-9 8L-8 8M2-12L0-12L-1-9L-3-4L-4-2M1-12L-1-8M2-12L-4-2M-2-6L9-6M8-6L9-7L11-5L9-4M9-6L9-4M10-6L9-4L7-2M2-6L2-2L1 2L0 4L-2 7M3-6L3-2L2 2L0 5L-2 7L-5 9M3-2L4 2L5 4L7 7L10 9L11 8M5 4L7 6L11 8
642,-14,13,M-10-11L-9-10L-8-8L-7-8L-7-9L-8-10L-10-11M-6-5L-9 3L-11 3L-9 4L-9 7L-10 8L-9 9L-8 9L-7 8L-8 7L-8 3L-6-5M-9 8L-8 8M2-12L0-12L-1-9L-3-5L-5-2M1-12L-1-8M2-12L0-8L-3-4L-5-2M2-12L3-9L4-7L6-4L9-2L11-3M7-4L9-3M2-12L3-10L5-7L7-5L11-3M-1-3L4-3L3-4L2-3M-4 1L7 1M6 1L7 0L9 1L8 3M7 1L7 7L6 8M8 1L8 7L7 9L6 8L4 7M1 1L1 10M2 1L2 10
665,-14,13,M-10-11L8-11M7-11L8-12L10-11L8-7M8-11L7 4L6 7L5 8M7 6L7 7L6 8M9-11L8 7L7 9L6 9L5 8L3 7M-1-11L-1-9L-2-2L-3 2L-5 5L-7 7L-10 9M0-11L0-7L-1-1L-2 2L-3 4L-5 6L-8 8L-10 9
667,-14,13,M-7-11L-6-12L-8-12L-8 3L-7 4L-3 4L-2 3L-3 2M-7-11L-7 2L-6 3L-4 3L-3 2L-3 0M-11-4L-1-7L-3-8L-3-7M-3-11L8-11M7-11L8-12L10-11L8-8M8-11L7 6L6 8L5 9M7 7L7 8L6 9M9-11L8 8L7 10L6 10L5 9L3 8M2-11L2-5L1 1L0 4L-2 7L-4 9M3-11L3-5L2 1L1 4L-1 7L-4 9L-6 10
703,-14,13,M-4-10L-4-12L-3-13L-5-13L-5-10M-9-11L-10-9L-11-8L-11-7L-10-7L-9-9L-9-11M-9-10L0-10M-1-10L0-11L2-9L0-8M0-10L0-8M1-10L0-8L-1-7M-5-8L-5 0M-5-8L-4-8L-4 0M-8-6L0-6L-1-7L-2-6M-8-3L0-3L-1-4L-2-3M-10 0L2 0L1-1L0 0M-9 2L-9 9M-9 2L-8 3L-8 9M-8 3L-1 3M-1 3L-1 9M-2 3L-1 2L0 3L0 9M-8 8L-1 8M4-10L4 3M4-10L5-10L5 3M9-12L9 7L8 8M9-12L10-12L10 7L9 9L8 8L6 7
715,-14,13,M0-10L1-11L-1-12L-1-8L-2-1L-3 2L-5 5L-7 7L-10 9M0-11L0-7L-1-1L-2 2L-3 4L-5 6L-8 8L-10 9M-10-6L8-6M7-6L8-7L10-6L9-4M8-6L7 4L6 7L5 8M7 6L7 7L6 8M9-6L9-4L8 7L7 9L6 9L5 8L3 7
716,-14,13,M-6-11L-5-12L-7-12L-7-4L-8 2L-9 5L-11 9M-6-11L-6-4L-7 1L-8 4L-9 6L-11 9M-11-7L-2-7M-2-7L-2 2L-3 7L-4 8M-3-7L-2-8L-1-7L-1 2L-2 7L-3 9L-4 8L-6 7M2-9L2 8M2-9L3-8L3 8M3-8L9-8M9-8L9 8M8-8L9-9L10-8L10 8M3 7L9 7
730,-14,13,M-10-10L-2-12L-1-11M-10-10L-1-11M-6-10L-6 9M-5-11L-5 8M-11-7L0-7L-1-8L-2-7M-10-5L-10 2M-10-5L-9-4L-9 2M-9-4L-2-4M-2-4L-2 2M-3-4L-2-5L-1-4L-1 2M-9-1L-2-1M-10 2L-1 2M-11 5L0 5L-1 4L-2 5M-11 9L-1 8M-11 9L-10 10L-1 8M5-10L6-11L4-12L4 1L3 6L2 8M5-11L5 1L4 5L2 8L0 10M1-5L9-5M9-5L9 4L8 8L7 9M8-5L9-6L10-5L10 4L9 8L8 10L7 9L5 8
751,-14,13,M-3-11L-2-12L-4-12L-4 10M-3-11L-3 10M-11-4L-4-4M-11 6L-4 3M-11 6L-10 7L-4 3M3-10L4-11L2-12L2 8L3 9L10 9L11 8L10 6M9 8L10 8L10 7M3-11L3 7L4 8L8 8L10 6L11 3M9-7L3-2M9-7L10-6L3-2
768,-14,13,M0-10L1-11L-1-12L-1 10M0-11L0 10M-11-3L11-3L9-5L7-3M7-3L10-4
770,-14,13,M0-10L1-11L-1-12L-1 0M0-11L0 0M-10-6L10-6L8-8L6-6M6-6L9-7M-6 0L-8-1L-8 10M-7 0L-7 10M-7 0L6 0M5 0L6-1L8 0L7 2M6 0L6 10M7 0L7 10M-7 9L6 9
775,-14,13,M2-13L0-13L-1-7M1-13L0-10M2-13L-1-7M-11-11L11-11L9-12L8-11M-2-7L-4-8L-4 6M-3-7L-3 6M-3-7L7-7M6-7L7-8L9-7L8-5M7-7L7 6M8-7L8 6M-3-3L7-3M-3 1L7 1M-3 5L7 5M-8-4L-7-5L-9-5L-9 10M-8-4L-8 10M-8 9L11 9L9 8L8 9
778,-14,13,M0-11L1-12L-1-12L-1-6M0-11L0-6M-11-10L11-10L9-11L8-10M-8-6L-10-7L-10 10M-9-6L-9 10M-9-6L8-6M7-6L8-7L10-6L9-4M8-6L8 8L7 9M9-6L9 8L8 10L7 9L5 8M-4-6L-3-2L-2-2L-2-3L-4-6M3-6L1-1M3-6L4-5L1-1M-6-1L6-1L5-2L4-1M-1-1L-1 9M0-1L0 9M-6 3L6 3L5 2L4 3
783,-14,13,M1-13L-1-13L-2-8M0-13L-2-8M1-13L-2-8M-11-11L11-11L9-12L8-11M-5-8L-7-9L-7 2M-6-8L-6 2M-6-8L5-8M4-8L5-9L7-8L6-6M5-8L5 2M6-8L6 2M-6-5L5-5M-6-2L5-2M-6 1L5 1M-11 4L11 4L9 3L8 4M-5 6L-9 9L-11 10M-5 6L-4 7L-6 8L-11 10M3 6L5 7L8 10L9 10L9 9L8 8L6 7L3 6
790,-14,13,M-6-11L-5-12L-7-12L-7-5M-6-11L-6-5M-11-9L-1-9L-2-10L-3-9M-11-6L-11 2M-11-6L-10-5L-10 2M-10-5L-3-5M-3-5L-3 2M-4-5L-3-6L-2-5L-2 2M-10-2L-3-2M-10 1L-3 1M-7 1L-7 10M-6 1L-6 10M-11 5L-1 5L-2 4L-3 5M6-12L5-12L4-9L3-7M6-12L5-10L3-7L1-5M6-12L7-9L8-7L10-5L11-6M7-9L9-7L11-6M2-2L10-2L9-3L8-2M5-2L5 10M6-2L6 10M1 3L11 3L10 2L9 3
791,-14,13,M-9-12L-8-11L-7-9L-6-9L-6-10L-7-11L-9-12M-11-9L-10-8L-9-6L-8-6L-8-7L-9-8L-11-9M-4-9L-8-3L-10-3L-8-2L-8 0L-9 1L-8 2L-7 2L-6 1L-7 0L-7-3L-4-9M-8 1L-7 1M0-12L-2-8L-4-5M0-12L1-11L-4-5M5-12L3-8M5-12L6-11L3-8M3-8L3 1M4-8L4 1M-2-8L-2 1M-1-8L-1 1M-2-8L10-8L8-9L7-8M-1-5L9-5L8-6L7-5M-1-2L9-2L8-3L7-2M-2 1L10 1L8 0L7 1M0 4L1 3L-1 3L-1 10M0 4L0 10M-11 5L11 5L9 4L8 5
798,-14,13,M0-10L1-11L-1-12L-1 9M0-11L0 9M0-2L9-2L7-4L5-2M5-2L8-3M-11 9L11 9L9 7L7 9M7 9L10 8
804,-14,13,M0-11L1-12L-1-12L-1-4M0-11L0-4M0-8L10-8L8-9L7-8M-6-4L-8-5L-8 4M-7-4L-7 4M-7-4L6-4M5-4L6-5L8-4L7-2M6-4L6 4M7-4L7 4M-7 3L6 3M-9 6L-10 8L-11 9L-11 10L-10 10L-9 8L-9 6M-5 6L-4 10L-3 10L-3 9L-5 6M1 6L2 10L3 10L3 9L1 6M6 6L8 8L9 10L10 10L10 9L8 7L6 6
817,-14,13,M-5-11L-7-12L-7-3L-8 3L-9 6L-10 8M-6-11L-6-3L-7 2L-8 5L-10 8L-11 9M-6-11L11-11L9-12L8-11M-6-5L7-5M5-5L6-6L8-4L6-3M6-5L5-2L4 0L2 3L-2 7L-5 9M7-4L5 0L3 3L0 6L-3 8L-5 9L-8 10M-2-5L-2-3L-1 0L0 2L2 5L4 7L7 9L9 10L11 9M-1 0L1 3L4 6L8 8L11 9
818,-14,13,M-6-11L-8-12L-8 0L-9 5L-10 8L-11 10M-7-11L-7 1L-8 5L-9 7L-11 10M-7-11L11-11L9-13L7-11M7-11L10-12M2-8L3-9L1-9L1 9M2-8L2 9M-5-2L9-2L7-4L5-2M5-2L8-3M-7 9L11 9L9 7L7 9M7 9L10 8
825,-14,13,M-6-11L-8-12L-8 3L-9 7L-11 10M-7-11L-7 3L-8 6L-9 8L-11 10M-7-11L11-11L9-12L8-11M2-11L1-7M2-11L3-10L1-7M-1-7L-3-8L-3 1M-2-7L-2 1M-2-7L7-7M6-7L7-8L9-7L8-5M7-7L7 1M8-7L8 1M-2-3L7-3M-3 1L8 1M2 1L2 8L1 9M3 1L3 8L2 10L1 9L-1 8M-2 4L-5 8M-2 4L-1 5L-5 8M6 4L8 6L9 8L10 8L10 7L9 6L6 4
855,-14,13,M-9-10L6-10M5-10L7-11L9-9L6-7M6-10L4-4L2 0L0 3L-2 5L-5 7L-11 9M7-10L5-5M8-10L6-5L4-1L2 2L-1 5L-4 7L-7 8L-11 9M-6-7L-5-5L-3-2L0 2L4 6L7 8L9 9L11 8M-6-7L-4-4L-1 0L3 4L6 6L8 7L11 8
859,-14,13,M-10-11L-1-11M-4-11L-3-12L-1-11L-3-8M-3-12L-4-5L-5 0L-6 3L-8 7M-2-11L-3-5L-4-1L-5 2L-6 4L-8 7L-10 9M-9-7L-6-3L-4 0L-2 4L-1 4L-1 3L-2 1L-5-3L-9-7M-1-11L10-11M7-11L8-12L10-11L8-8M8-12L7-5L6 0L5 3L3 7M9-11L8-5L7-1L6 2L5 4L3 7L1 9L-1 10M2-11L2-8L3-2L4 1L5 3L7 6L10 9L11 8M2-8L3-3L4 0L5 2L7 5L11 8
868,-14,13,M-6-8L-8-9L-8 8M-7-8L-7 8M-7 6L7 6M-7-8L7-8M6-8L7-9L9-8L8-6M7-8L7 8M8-8L8 8
878,-14,13,M0-9L2-11L0-12L-2-7L-4-3L-6 0L-9 4M1-11L-1-6L-3-3L-6 1L-11 6M-11-8L11-8L9-10L7-8M7-8L10-9M-3 0L-5-1L-5 10M-4 0L-4 10M-4 0L7 0M6 0L7-1L9 0L8 2M7 0L7 10M8 0L8 10M-4 9L7 9
882,-14,13,M-4-11L-6-12L-6-5M-5-11L-5-5M-5-11L5-11M4-11L5-12L7-11L6-9M5-11L5-5M6-11L6-5M-5-6L5-6M-11-2L11-2L9-4L7-2M7-2L10-3M-5-2L-7 5M-4-2L-6 5M-5 2L6 2M5 2L6 1L8 2L6 5M6 2L5 6L4 8L2 9M5 8L4 9L3 9M7 2L6 7L5 9L4 10L3 10L2 9L0 8
885,-14,13,M-11-9L-11 3M-11-9L-10-8L-10 3M-10-8L-6-8M-6-8L-6 2M-7-8L-6-9L-5-8L-5 2M-10 1L-6 1M-1-11L-1-5L-2 0L-3 3L-4 5L-6 8M0-11L0-5L-1 0L-2 3L-4 6L-6 8L-9 10M0-5L1-1L3 3L5 6L9 10L11 9M6 6L9 9M0-5L1-2L2 0L4 3L8 7L11 9M-4-11L7-11M5-11L3-4M4-11L5-12L7-11L6-10L4-4M3-4L9-4M8-4L9-5L11-4L9-2M9-4L7 0L5 3L2 6L-1 8L-5 10M10-4L8 0L6 3L3 6L0 8L-2 9L-5 10
913,-14,13,M-10-11L-10 3M-10-11L-9-10L-9 3M-9-10L-6-10M-6-10L-6 2M-7-10L-6-11L-5-10L-5 2M-9 1L-6 1M4-11L5-12L3-12L3 10M4-11L4 10M-2-7L10-7L8-8L7-7M-3-3L11-3L9-4L8-3M2-3L0 0L-3 4L-6 7M3-2L1 1L-2 4L-6 7L-8 8M4-3L5 0L6 2L8 5L10 7L11 6M6 2L9 5L11 6
923,-14,13,M-4-11L-6-12L-6-3M-5-11L-5-3M-5-11L4-11M3-11L4-12L6-11L5-9M4-11L4-3M5-11L5-3M-5-4L4-4M-8 1L-10 0L-10 9M-9 1L-9 9M-9 1L-4 1M-5 1L-4 0L-2 1L-3 3M-4 1L-4 9M-3 1L-3 9M-9 8L-4 8M4 1L2 0L2 9M3 1L3 9M3 1L8 1M7 1L8 0L10 1L9 3M8 1L8 9M9 1L9 9M3 8L8 8
931,-14,13,M-6-11L-5-12L-7-12L-7-2L-8-1M-6-11L-6-2L-7 0L-9-2M-11-9L-3-9L-4-10L-5-9M-11-5L-3-6M-11-5L-10-4L-3-6M2-10L0-11L0-5L-1-1L-2 1M1-10L1-5L0-2L-2 1M2-10L7-12L9-11M1-10L2-10L9-11M1-6L11-6L9-7L8-6M5-6L5 0M6-6L6 0M-5 3L-7 2L-7 10M-6 3L-6 10M-6 3L5 3M4 3L5 2L7 3L6 5M5 3L5 10M6 3L6 10M-6 9L5 9
